id,name,hasArtwork,city,distict,address1,address2,postalCode,latitude,longitude,closeTime,openTime
1014147,重庆龙湖U城天街店,FALSE,重庆市,沙坪坝区,龙湖U城天街,大学城西路17号,NA,29.608212,106.293111,22:00:00,08:00:00
1014150,西安汉神百货店,FALSE,西安市,未央经济技术开发区,汉神百货一层,凤城七路与文景路路口,710000,34.338648,108.937285,22:00:00,08:00:00
1014231,北京大兴星光影视基地店,FALSE,北京市,大兴区,NA,北兴路2号1幢,NA,39.773278,116.362675,21:00:00,08:00:00
1019975,宁波象山石浦海峡广场店,FALSE,宁波市,浙江省宁波市,NA,象山县石浦镇渔港中路58号石浦海峡广场2号楼1号商铺,315731,29.207536,121.94714,22:00:00,08:00:00
1019989,南京百家湖1912店,FALSE,南京市,江苏省南京市,NA,江宁区双龙大道1680号32幢一层1#102铺位,2100000,31.93196,118.818381,22:00:00,08:00:00
1019990,广州保利天悦店,FALSE,广州市,海珠区,第29-30 栋J17 02-03单元,宸悦路7号保利天悦J-17,510000,23.101563,113.381739,22:00:00,08:00:00
1019994,西昌时代广场店,FALSE,西昌市,西昌市,时代广场一楼,航天大道一段337号,NA,27.878771,102.251802,22:00:00,08:00:00
1020001,郑州建业五栋大楼店,FALSE,郑州市,河南省郑州市郑东新区,建业五栋大楼一层星巴克,商都路5号,450000,34.745275,113.730502,21:30:00,08:30:00
1020004,重庆大坪时代天街D馆店,FALSE,重庆市,渝中区,大坪时代天街D馆,时代天街17号,NA,29.534607,106.51223,22:30:00,07:30:00
1020008,凯迪新都汇店,FALSE,上海市,上海市杨浦区,NA,翔殷路1088号105-106室,NA,31.301642,121.51831,21:00:00,07:00:00
1020015,悦荟店,FALSE,上海市,上海市黄浦区,NA,南京东路353号1楼122室-2楼211室,200001,31.236526,121.483825,22:00:00,07:30:00
1020071,佛山印象城店,FALSE,佛山市,禅城区,一层自A-01-09/10/K05单元,季华五路 36 号佛山印象城,528000,23.011674,113.122521,22:30:00,07:30:00
1020101,茂名东汇城分店,FALSE,茂名市,茂港区,东汇城地下第一层第45-49号商铺,油城十路1号大院,525000,21.663956,110.950665,22:30:00,09:30:00
1020102,成都麓山国际店,FALSE,成都市,天府新区,NA,麓山大道二段18号,610000,30.4836,104.093394,22:00:00,08:00:00
1020120,佛山乐从家具城分店,FALSE,佛山市,顺德区,1及2B号,乐从镇顺联家具城一座首层,528315,22.951696,113.088992,22:30:00,07:30:00
1020134,芜湖镜湖万达店,FALSE,芜湖市,镜湖区,万达广场1F1001A和1001B号铺位,赭山东路1号,241005,31.338105,118.398655,23:00:00,09:00:00
1018965,深圳蛇口网谷店,FALSE,深圳市,南山区,蛇口网谷万海大厦A 座地上一层107 单元,南海大道1031号,518000,22.492132,113.916483,19:00:00,07:00:00
1018983,重庆新光天地6F店,FALSE,重庆市,渝北区红锦大道99号新光天地B区6F,NA,NA,NA,29.593125,106.521521,22:00:00,10:00:00
1018992,杭州鑫都汇店,FALSE,杭州市,浙江省杭州市,NA,滨江区江陵路336号一层101-5单元,313000,30.183993,120.214598,21:30:00,07:30:00
1018998,温州龙湾万达1号门店,FALSE,温州市,浙江省温州市,NA,龙湾区永定路1188号万达广场一层1039B号铺位,325024,27.920196,120.811962,22:30:00,08:00:00
1019005,苏州坤元广场店,FALSE,苏州市,江苏省苏州市,第一层101单元  ,姑苏区人民路1543号,215000,31.313442,120.620543,21:00:00,08:00:00
1019021,金山欧尚店,FALSE,上海市,上海市金山区,NA,蒙山北路399号1层653-SHJS1027A铺位,200540,30.746166,121.33665,20:30:00,08:00:00
1019026,广州天汇城3分店,FALSE,广州市,天河区,1F007单元和2F（夹层）的013单元,林和中路东方宝泰购物广场,510000,23.147224,113.325462,22:30:00,07:30:00
1019031,苏州城邦花园店,FALSE,苏州市,江苏省苏州市,NA,工业园区高和路67号298幢103室,215000,31.292655,120.679152,22:00:00,08:00:00
1019033,苏州创意产业园店,FALSE,苏州市,江苏省苏州市,创意产业园五期综合1-108,工业园区星湖街328号,215000,31.265386,120.735882,20:00:00,08:00:00
1019039,凯德星贸商场店,FALSE,上海市,上海市静安区,NA,恒通路318号,200070,31.24086,121.45691,22:00:00,07:30:00
1019099,沈阳中粮广场店,FALSE,沈阳市,皇姑区,一层9107号,黄河北大街56-41号9号,110000,41.856336,123.417501,21:30:00,07:30:00
1019101,广州二沙岛店,FALSE,广州市,越秀区,第一层L115-L118单元,二沙岛晴波路9号,510000,23.107695,113.302824,22:30:00,08:30:00
1019132,九江万达广场店,FALSE,九江市,濂溪区,九江万达广场1A37号,德化路666号,332000,29.69269,116.014765,22:00:00,09:30:00
1018612,天津欧贸中心咖啡店,FALSE,天津市,东丽区,欧贸中心一层,空港经济区中心大道与东四道交口,300000,39.149097,117.395611,20:00:00,08:00:00
1018618,广州祈福缤纷世界2店,FALSE,广州市,番禺区,105、107 号101 房,钟村街祈福缤纷世界名家七街,NA,22.968318,113.331319,22:30:00,08:00:00
1018620,广州祈福缤纷世界1店,FALSE,广州市,番禺区钟村街,1号、3号、7号,祈福缤纷世界福华路 62 号名家五街,510000,22.970015,113.333662,22:30:00,07:30:00
1018642,南京学则路梦天地店,FALSE,南京市,江苏省南京市,NA,江苏省南京市栖霞区学衡路1号一层11单元,210000,32.092704,118.91648,22:00:00,07:00:00
1018648,深圳电子科技大厦分店,FALSE,深圳市,福田区,中电广场大厦第一层的DF1-N001单元,深南中路和华发路交汇处,518000,22.542198,114.088387,21:00:00,08:00:00
1018650,真光路友谊商店店,FALSE,上海市,上海市普陀区,NA,真光路1219号1楼F1-B2室,200333,31.243457,121.380903,22:00:00,07:00:00
1018656,中山古镇灯都时代广场店,FALSE,中山市,古镇,1F027、1F028号铺,东兴中路12号,NA,22.61349,113.186301,22:30:00,08:00:00
1018667,武汉机场T3安检内西店,FALSE,武汉市,黄陂区,安检内西2WC-05号商铺,天河机场T3航站楼,430000,30.766804,114.216513,23:00:00,06:30:00
1018738,同济晶度店,FALSE,上海市,上海市杨浦区,NA,逸仙路23-1号一层A室,200433,31.294261,121.490423,20:00:00,07:00:00
1018936,佛山金沙洲万达广场分店,FALSE,佛山市,南海区,万达广场一楼1003号铺,大沥镇建设大道星港城,510000,23.141147,113.196422,22:00:00,09:00:00
1018947,海伦中心店,FALSE,上海市,上海市虹口区,NA,海伦路440号1夹层01和2层202单元,200086,31.259035,121.489042,21:00:00,07:00:00
1018948,南宁江南万达分店,FALSE,南宁市,江南区,A1号楼的地上一层L1-1058单元,亭洪路48-1号南宁江南万达广场,530000,22.790871,108.313388,23:00:00,08:30:00
1018240,红松路店,FALSE,上海市,上海市闵行区,NA,红松路227、235号102A室,201103,31.181599,121.370057,22:00:00,07:00:00
1018317,北京东三环北路第三店,FALSE,北京市,朝阳区,1号楼1层101内7室,东三环北路38 号院,100026,39.920566,116.463535,20:00:00,07:00:00
1018318,深圳水贝金展广场店,FALSE,深圳市,罗湖区,地上一层的001单元,水贝一路金展珠宝广场,518000,22.569305,114.127775,21:30:00,07:30:00
1018334,重庆东原悦荟店,FALSE,重庆市,江北区红石路311号东原悦荟商城1F,NA,NA,400000,29.570691,106.496091,22:00:00,08:00:00
1018342,南京金融城店,FALSE,南京市,江苏省南京市,NA,建邺区嘉陵江东街101号,210019,31.989918,118.717751,20:00:00,07:30:00
1018356,宁波东门口站店,FALSE,宁波市,浙江省宁波市,NA,海曙区宁波轨道交通一号线东门口站地下一层59号商铺,315000,29.871313,121.55552,22:30:00,08:30:00
1018369,丽江古城大水车店,FALSE,丽江市,云南省丽江市古城区,NA,新义街积善巷84号,674100,26.875955,100.233958,23:00:00,07:30:00
1018378,佛山美的新都荟分店,FALSE,佛山市,顺德区,地上一层1033、1035号,北滘镇君兰社居民委员会人昌路 3号,NA,22.930794,113.219065,23:00:00,08:00:00
1018380,佛山富凯国际分店,FALSE,佛山市,禅城区,1座首层 1-3号及 15 -17 号,湖景路25号,NA,22.998848,113.140678,23:00:00,07:30:00
1018389,南京艾尚天地店,FALSE,南京市,江苏省南京市,NA,玄武区中山路132号102室,210000,32.047963,118.784487,23:30:00,07:30:00
1018397,吴泾宝龙店,FALSE,上海市,上海市闵行区,NA,尚义路39弄3号1F-005-1F、1F-006-1F-1,201109,31.039196,121.451377,22:00:00,07:00:00
1018398,湛江金沙湾店,FALSE,湛江市,赤坎区,万象金沙湾广场购物中心一层01-12号商铺,观海北路8号,524000,21.267023,110.393768,22:30:00,09:30:00
1019273,羽山路店,FALSE,上海市,上海市浦东新区,NA,羽山路116-118号,200135,31.230064,121.538265,22:00:00,07:00:00
1019346,中建广场店,FALSE,上海市,上海市浦东新区,NA,高科西路897号F115单元,200126,31.185847,121.509293,22:00:00,07:00:00
1019404,杭州庆春路世纪联华店,FALSE,杭州市,浙江省杭州市,NA,下城区庆春路86号世纪联华超市一层1001号商铺,310000,30.258334,120.17599,22:00:00,07:00:00
1019431,长春红旗万达2店,FALSE,长春市,朝阳区,2层2001号铺位,长春市朝阳区红旗街616号,130001,43.867872,125.296245,22:00:00,08:30:00
1019471,重庆北碚万达广场店,FALSE,重庆市,北碚区,万达广场一号门1C078号,北碚组团A23-1/03宗地,NA,29.79842,106.38951,22:00:00,08:30:00
1019528,重庆九龙凯德广场店,FALSE,重庆市,九龙坡区,凯德广场01层-37号,杨家坪西郊三村2号,NA,29.500851,106.511976,21:30:00,08:30:00
1019554,苏州中心1F店,TRUE,苏州市,江苏省苏州市,一层B-#01-32单元和二层B-#02-30单元,工业园区星港街西苏州中心广场3幢,215000,31.316754,120.67781600000001,22:30:00,08:30:00
1019561,北京王府井第二咖啡店,FALSE,北京市,东城区,269号院1号楼B1层-102号商铺,王府井大街,NA,39.912604,116.409834,22:00:00,10:00:00
1019571,深圳宝安壹方城1店,FALSE,深圳市,宝安区,壹方城L2层089层商铺,创业二路与新湖路交汇西南处,518000,22.551589,113.887617,22:30:00,08:00:00
1019582,星宝广场店,FALSE,上海市,上海市闵行区,NA,漕宝路1574号1层20室,200235,31.157204,121.377903,22:00:00,08:00:00
1019586,苏州印象城3F店,FALSE,苏州市,江苏省苏州市,NA,工业园区现代大道1699号印象城三楼03-01e、03-01d单元,215000,31.317444,120.653328,22:00:00,10:00:00
1019595,兴梅路店,FALSE,上海市,上海市闵行区,1_2层、兴梅路1238、1236号1_2层,上海市闵行区兴梅路1234号,NA,31.104843,121.41107,22:00:00,07:00:00
1019602,八佰伴10F影城店,FALSE,上海市,上海市浦东新区,10楼,张扬路501号,200120,31.231126,121.51293,22:30:00,09:30:00
1019644,杭州万科北宸之光店,FALSE,杭州市,浙江省杭州市,NA,余杭区通运街217-3、217-4、217-5号,310000,30.343739,120.11989,22:00:00,07:00:00
1019645,杭州新禾联创公园店,FALSE,杭州市,浙江省杭州市,NA,江干区九华路1号13号楼1楼102商铺,310000,30.319664,120.26032,22:00:00,08:00:00
1019695,西安迈科中心店,FALSE,西安市,西安市高新区锦业路12号迈科中心一层,NA,NA,710000,34.19288,108.880933,21:30:00,07:30:00
1019698,成都中海环宇荟店,FALSE,成都市,高新区交子大道277号,NA,NA,NA,30.581916,104.054134,22:00:00,07:30:00
1019725,兰州平凉路BHG店,FALSE,兰州市,城关区,北京华联一层,南昌路892号,NA,36.05559,103.845779,23:00:00,07:30:00
1019757,纬地路店,FALSE,上海市,上海市宝山区,NA,纬地街路61号甲,201906,31.326313,121.406049,22:00:00,07:00:00
1019863,长沙IFS店,FALSE,长沙市,芙蓉区,长沙国金中心第一层L148A号,定王台街道东牌楼路,430001,28.192364,112.977426,23:00:00,08:30:00
1019866,扬州R Mall店,FALSE,扬州市,江苏省扬州市,NA,邗江区京华城路18号一层1-011号和二层的2-026号,225001,32.384958,119.380493,22:00:00,07:30:00
1019871,成都鹏瑞利医疗中心店,FALSE,成都市,中环路锦绣大道段,NA,NA,NA,30.631448,104.138791,20:00:00,08:00:00
1019877,泉州东海泰禾广场店,FALSE,泉州市,丰泽区,东海泰禾广场第1层自编号L145单元,东海泰禾广场,362000,24.875647,118.637577,23:00:00,08:30:00
1019888,合肥漫乐城店,FALSE,合肥市,安徽省合肥市包河区,一层1F101A、101B星巴克,徽州大道838号宝利丰广场漫乐城购物中心零售商区,230000,31.834944,117.286737,22:00:00,09:00:00
1019925,杭州新天地中心店,FALSE,杭州市,浙江省杭州市,NA,下城区长浜路718号新天地中心第一层1001单元,310000,30.322167,120.180116,22:30:00,08:00:00
1019940,南京龙台大厦店,FALSE,南京市,江苏省南京市,NA,秦淮区中山东路198号1层103、105室,210000,32.040604,118.793264,22:00:00,07:00:00
1019946,越商大厦店,FALSE,上海市,上海市静安区,NA,万航渡路333号一层01单元,200041,31.225617,121.437261,20:00:00,07:00:00
1019962,辽阳万达广场店,FALSE,辽阳市,白塔区,NA,新运大街万达广场1层,111000,41.258967,123.209559,21:00:00,09:00:00
1019966,杭州金海城购物中心店,FALSE,杭州市,浙江省杭州市,金海城购物中B馆第一层125号商铺,江干区杭海路878号,310000,30.308963,120.267322,22:00:00,07:30:00
1017323,南昌吾悦广场店,FALSE,南昌市,高新区,NA,艾溪湖北路77号,330000,28.711881,115.971223,21:00:00,09:30:00
1017346,太原北美N1咖啡店,FALSE,太原市,小店区,北美新天地N1艺术购物中心地上一层,体育南路196号,030031,37.788881,112.570104,22:00:00,09:00:00
1017367,重庆万州万达广场店,FALSE,重庆市,万州区,5幢万达广场2号门,北滨大道二段998号,NA,30.810558,108.384942,22:30:00,08:00:00
1017374,嘉兴桐乡太平洋广场店,FALSE,嘉兴市,浙江省嘉兴市,NA,桐乡市庆丰中路10号一层1F-011单元,314500,30.631602,120.551273,22:00:00,09:00:00
1017701,杭州绿城之江一号店,FALSE,杭州市,浙江省杭州市,NA,西湖区转塘镇横桥路98号,310024,30.162525,120.070408,22:00:00,07:00:00
1017709,灵石路店,FALSE,上海市,上海市静安区,NA,灵石路716号,200000,31.281979,121.438208,22:00:00,07:00:00
1017814,天津环湖中道咖啡店,FALSE,天津市,天津河西区,01幢一层103单元,环湖中道3号,300243,39.084209,117.185489,21:00:00,07:00:00
1017866,川沙百联店,FALSE,上海市,上海市浦东新区,012室,川沙路 5398号1F,201201,31.186157,121.6992,22:00:00,07:00:00
1018418,杭州远洋乐堤港商业街店,FALSE,杭州市,浙江省杭州市,NA,拱墅区小河街道远见街333号101+201室,310000,30.306616000000002,120.142909,23:00:00,07:30:00
1018431,北京畅春园店,FALSE,北京市,海淀区,-2至3层01地上一层,颐和园路8号,100000,39.988596,116.304681,20:30:00,08:00:00
1018432,武汉凯德1818二店,FALSE,武汉市,武昌区,凯德1818广场七楼,中北路109号,430000,30.552818,114.339478,22:00:00,10:00:00
1018451,龙之梦雅仕大厦店,FALSE,上海市,上海市长宁区,NA,凯旋路399号1幢1层102室,200050,31.215837,121.416237,20:00:00,07:00:00
1018453,老船坞店,FALSE,上海市,上海市长宁区,32幢第一层F1-09单元,中山西路262号,200051,31.217484,121.409407,22:00:00,07:00:00
1018474,静安大融城店,FALSE,上海市,上海市静安区,NA,沪太路1111弄8号,200000,31.277343,121.427887,22:00:00,07:00:00
1679,北京丰联广场店,FALSE,北京市,朝阳区,丰联广场一层,朝阳门外大街,100020,39.923942,116.438785,22:00:00,07:00:00
1690,深圳万象城店,FALSE,深圳市,罗湖区,华润中心万象城B99号商铺,深南中路,NA,22.541401,114.111053,23:00:00,07:00:00
1698,滨江店,FALSE,上海市,浦东新区,滨江大道,滨江大道富都段,NA,31.235258,121.497199,00:00:00,07:00:00
1731,北京国航大厦店,FALSE,北京市,朝阳区,国航大厦一层,霄云路36号,100022,39.956819,116.463617,20:00:00,07:00:00
1736,武汉群光百货店,FALSE,武汉市,洪山区,群光广场一楼,珞瑜路6号,430070,30.525425,114.355653,23:00:00,07:30:00
1739,北京燕莎奥特莱斯店,FALSE,北京市,朝阳区,燕莎奥特莱斯购物中心二期C座一层1018#,东四环南路9号,100022,39.877677,116.485767,22:00:00,08:30:00
1741,天津乐宾店,FALSE,天津市,和平区,乐宾百货首层C06&C07＃,南京路128号,300052,39.1199,117.194682,22:00:00,09:00:00
1747,深圳嘉里中心店,FALSE,深圳市,福田区,嘉里建设广场第一座首层03单元,中心四路1号,518000,22.535874,114.057948,22:00:00,07:00:00
1748,常熟西蒙印象城店,FALSE,苏州市,工业园区,常熟格瑞印象城购物中心1040室,海虞南路88号,200000,31.649149,120.757958,22:30:00,08:00:00
1751,佛山南海嘉信茂广场店,FALSE,佛山市,南海区,嘉信茂广场首层01-31/31A/32/33/33A单元,桂城街道南海大道北75号,528000,23.032563,113.140955,23:00:00,07:30:00
1753,北京华宇时尚店,FALSE,北京市,海淀区,数码大厦B座华宇时尚购物中心内,中关村南大街2号,100086,39.965279,116.323023,22:00:00,07:00:00
1763,重庆西城天街店,FALSE,重庆市,九龙坡区,西城天街购物广场1楼,杨家坪珠江路48号龙湖,40000,29.509898,106.516668,22:30:00,07:30:00
1764,北京新世界店,FALSE,北京市,崇文区,新世界商场一期首层,崇文门外大街3号,100062,39.897773,116.418268,22:00:00,07:00:00
1768,闸北太平洋店,FALSE,上海市,闸北区,太平洋百货,天目西路218号一楼A-1号,200001,31.245893,121.456713,22:00:00,07:00:00
92499,武汉融科天城店,FALSE,武汉市,江岸区,融科天城三期13#、14#商铺,新马路3号,NA,30.596574,114.297438,22:00:00,07:15:00
92500,北京中关村大街海龙大厦,FALSE,北京市,海淀区,NA,中关村大街1号1号楼1层F100号铺位,100080,39.983026,116.315157,21:00:00,07:00:00
92813,苏州石路店,FALSE,苏州市,金阊区,国际商城批发中心,石路18号 1F 1001单元,215008,31.311742,120.602,22:00:00,08:30:00
92826,苏州泉屋店,FALSE,苏州市,虎丘区,泉屋,长江路211号1F 1I-01 单元,215000,31.283444,120.549728,23:00:00,08:00:00
92829,扬州金鹰店,FALSE,扬州市,广陵区,金鹰,汶河南路120号,225001,32.394042,119.43289,23:00:00,07:30:00
92871,越洋广场B2店,FALSE,上海市,静安区,越洋广场商场B210室,南京西路1601号,200040,31.223196,121.44799,22:00:00,08:00:00
94720,长沙麓南广场店,FALSE,长沙市,岳麓区,麓南商业广场,麓山南路,410000,28.163109,112.932992,22:00:00,07:30:00
94726,天津金元宝滨海中心店,FALSE,天津市,泰达开发区,金元宝滨海国际购物中心一层,黄海路19号,300457,39.032767,117.687289,NA,NA
94727,天津时代数码广场咖啡店,FALSE,天津市,南开区,NA,鞍山西道259号一层101单元,33457,39.113974,117.164286,22:00:00,07:30:00
94957,上海湾店,FALSE,上海市,浦东新区,上海湾,浦东南路1138号181-184,200120,31.22663,121.51363,22:00:00,07:00:00
113293,南京鼓楼医院店,FALSE,南京市,鼓楼区,鼓楼医院南扩新院区门诊大楼一楼,中山路321号,210000,32.056997,118.782512,19:30:00,07:30:00
113390,无锡阳光广场店,FALSE,无锡市,南长区,阳光广场,红星路 229-7号,214013,31.548999,120.291393,22:30:00,07:00:00
113395,厦门SM城市广场分店,FALSE,厦门市,思明区,"SM城市广场首层156,157号",嘉禾路468号,361009,24.501807,118.126919,23:00:00,07:30:00
116394,沈阳长白大润发店,FALSE,沈阳市,和平区,一层1023号,南京南街201号,110001,41.745458,123.402465,21:30:00,08:00:00
116487,杭州西溪印象城店,FALSE,杭州市,余杭区,杭州西溪印象城,五常大道1号,310000,30.248392,120.0537,23:00:00,08:00:00
116488,沈阳星摩尔店,FALSE,沈阳市,铁西区,星摩尔零售商区一层GD-01单元,北二中路6号,110022,41.80874,123.376381,21:30:00,09:00:00
116530,常熟华地店,FALSE,苏州市,虞山镇,华地百货,方塔东街9号楼1-1,215500,31.643501,120.756785,22:00:00,08:00:00
1005155,广州花城汇2分店,FALSE,广州市,天河区,负一层商场A006号铺,珠江新城花城广场花城汇二区,510623,23.119899,113.324707,NA,NA
1005161,北京腾达大厦咖啡店,FALSE,北京市,海淀区,腾达大厦2层210号,西直门外大街168号,100044,39.938195,116.326528,20:00:00,07:30:00
1005163,长沙高桥店,FALSE,长沙市,雨花区,西子花苑一层,万家丽中路一段318号,410000,28.180203,113.029775,22:30:00,07:30:00
1005171,昆明七彩俊园分店,FALSE,昆明市,盘龙区,七彩 Me town购物中心1楼,白塔路399号,NA,25.049426,102.727452,23:30:00,07:30:00
1005186,天津五大道店,FALSE,天津市,和平区,69.71.73号楼一层,洛阳道61-73号,300050,39.114997,117.204273,22:00:00,08:00:00
1005199,厦门金湖路分店,FALSE,厦门市,湖里区,NA,厦门市湖里区金湖路 101 号,361000,24.51159,118.15993,23:00:00,08:00:00
1005203,南京狮子桥店,FALSE,南京市,鼓楼区,狮子桥,湖南路115号,210000,32.068895,118.777957,21:30:00,08:00:00
1005313,深圳欢乐海岸店,FALSE,深圳市,南山区,欢乐海岸椰林沙滩12号B,白石路东8号,518053,22.522235,113.991726,22:00:00,08:30:00
1005318,天津天佑城咖啡店,FALSE,天津市,南开区,如意大厦101-102单元,西马路与南马路交口东北侧,300081,39.138363,117.172669,22:00:00,07:00:00
1005328,北京上地三街咖啡店,FALSE,北京市,海淀区,B座B-1号及B座首层玻璃间,上地三街9号,100085,40.03691,116.308759,21:00:00,07:30:00
1005330,鞍山新玛特分店,FALSE,鞍山市,铁东区,新玛特商场一层,胜利南街42号,114001,41.110713,122.996134,22:00:00,08:30:00
1005364,溧阳高铁站店,FALSE,常州市,罗庄路,NA,溧阳高铁站LY-01,213300,31.386062,119.50193,21:30:00,07:00:00
1005410,太原华宇国际精品咖啡店,FALSE,太原市,杏花岭区,零售区一层116单元，二层208、209单元,新建路187号,300000,37.874154,112.550583,21:00:00,08:00:00
1005450,长沙奥克斯店,FALSE,长沙市,岳麓区,奥克斯广场一层,溁银路与岳麓大道交汇处,410000,28.224856,112.953841,22:30:00,07:30:00
1005453,西安唐市店,FALSE,西安市,曲江新区,NA,芙蓉西路99号,101,34.209388,108.974367,22:30:00,08:00:00
1005478,深圳西乡天虹店,FALSE,深圳市,宝安区,魅力时代花园A-J裙楼一层1016,西乡街道西乡大道与新湖路交汇处,518000,22.575708,113.863015,23:00:00,07:30:00
1005487,静安紫苑店,FALSE,上海市,静安区,紫苑,江宁路388号1_2层,200001,31.233735,121.452645,21:00:00,07:00:00
1005514,汇融天地店,FALSE,上海市,普陀区,汇融天地,曹杨路555号,200062,31.236906,121.418501,22:00:00,07:00:00
113949,哈尔滨凯德广场学府路店,FALSE,哈尔滨,南岗区,凯德广场学府01—08号,学府路1号,150001,45.721319,126.609193,21:30:00,09:00:00
113951,昆明邦利嘉年华店,FALSE,昆明市,北市区,嘉年华商业广场,霖雨路288号,650000,25.095128,102.736194,22:30:00,08:30:00
113962,江阴青果路店,FALSE,无锡市,青果路14号,NA,NA,214400,31.904127,120.274368,22:00:00,07:00:00
113963,武汉中南银泰,FALSE,武汉市,洪山区,银泰百货武汉世纪店一层,中南路14号,430000,30.53743,114.333446,22:30:00,07:30:00
113981,广州正佳2分店,FALSE,广州市,天河区,正佳广场四楼嗨生活馆F4-HI-001 号商铺,天河路228号,510620,23.132122,113.327462,22:00:00,10:00:00
113985,惠州惠阳永旺分店,FALSE,惠州市,惠阳区,高地花园裙楼T101单元,淡水街道办事处人民四路35号,516000,22.786804,114.451133,23:00:00,08:00:00
113986,广州天汇城2分店,FALSE,广州市,天河区,东方宝泰购物广场负一层 1068铺,林和中路63号,510610,23.14744,113.324786,22:00:00,09:30:00
113987,北京南站第二咖啡店,FALSE,北京市,丰台区,换乘层中区商业面向地铁南口西侧,北京南站,100054,39.8649,116.379428,22:00:00,07:00:00
114004,昆明百大新天地店,FALSE,昆明市,昆明五华区,2F星巴克店铺,昆明市五华区东风西路99号,650000,25.036888,102.709733,22:00:00,10:00:00
114039,天津友谊路新业广场店,FALSE,天津市,河西区,新业广场1层A101-A102,黑牛城道125号,300061,39.077461,117.214157,22:00:00,07:00:00
116296,天津银河广场咖啡店,FALSE,天津市,河西区,银河国际购物中心一层L1-045-2单元,乐园道9号,100091,39.089728,117.213724,22:00:00,10:00:00
113400,常州吾悦国际店,FALSE,常州市,钟楼区,吾悦国际B1-2层6-105、S205,延陵西路123号,213000,31.780548,119.950066,23:00:00,08:00:00
113530,青岛大拇指广场分店,FALSE,青岛市,崂山区,青岛证大大拇指广场1F-02,同安路880号,266261,36.109167,120.447885,22:00:00,07:30:00
113535,哈尔滨新一百店,FALSE,哈尔滨,道里区,NA,石头道街118号,150001,45.770127,126.624774,21:30:00,08:30:00
113546,松江乐颂坊店,FALSE,上海市,松江区,乐颂坊,松汇中路568号B座,201699,31.004526,121.234581,22:00:00,07:00:00
113550,萧山机场T3出发广场店,FALSE,杭州市,萧山区,萧山国际机场T3,萧山国际机场T3航站楼出发层禁区外,310000,30.237054,120.436015,23:00:00,06:30:00
113551,萧山机场T3出发禁区店,FALSE,杭州市,萧山区,萧山国际机场T3,萧山国际机场T3航站楼出发层禁区内,310000,30.237485,120.437246,22:30:00,07:00:00
113553,溧阳上河城店,FALSE,常州市,溧阳市,上河城1层A101-A102单位,天目路12号,213300,31.424915,119.482253,22:00:00,07:00:00
113815,西安高新易初莲花,FALSE,西安市,高新区,NA,唐延路3号,710000,34.235993,108.890553,22:30:00,07:30:00
113826,杭州滨江网新店,FALSE,杭州市,滨江区,网新.双城大厦4号楼1层4-101,江汉路1785号,310000,30.207177,120.201597,22:00:00,07:30:00
113870,成都奥克斯广场店,FALSE,成都市,高新区,NA,南部新区科技创业中心片区,610000,30.575813,104.060441,22:00:00,07:30:00
113930,广州番禺奥园广场店,FALSE,广州市,广州市番禺区市桥桥南福德路281号,NA,奥园广场首层112单元,511486,22.924335,113.358334,23:00:00,07:30:00
113934,广州番禺宾馆店,FALSE,广州市,番禺区,番禺宾馆首层大堂8号商铺,市桥街大北路130号,511401,22.942628,113.366823,23:00:00,07:00:00
1005542,重庆东原1891店,FALSE,重庆市,西南区,东源1891项目1F,南滨路80号,410000,29.545698,106.58903,22:30:00,08:00:00
1005548,厦门软件园分店,FALSE,厦门市,湖里区,地上第1层的107单元,厦门市软件园二期观日路54号,361000,24.482815,118.185598,21:00:00,07:30:00
1005549,昆山文化艺术中心店,FALSE,苏州市,昆山,文化艺术中心1号景观建筑,前进西路1850号,215300,31.383203,120.907414,22:30:00,07:00:00
1005665,杭州银泰城西二店,FALSE,杭州市,西湖区,银泰城1F016~2F018,丰潭路380号,310000,30.300267,120.107469,23:00:00,08:00:00
1005693,深圳机场第三航站楼二店,FALSE,深圳市,宝安区,编号为3S-06-01的商业经营网店,宝安国际机场T3航站楼,518000,22.62835,113.814331,23:00:00,05:30:00
1005729,成都环球中心店,FALSE,成都市,高新区,一层,天府大道1700号新世纪环球中心购物中心1FB20,610041,30.569848,104.066958,22:00:00,08:00:00
1005734,潍坊谷德广场咖啡店,FALSE,潍坊市,高新技术开发区,谷德广场一层,福寿东街4369号,261061,36.722132,119.170315,22:30:00,08:30:00
1005738,成都中海国际店,FALSE,成都市,高新西区,一层,"""高新西区汇川街388号 """,60000,30.724292,103.977702,22:30:00,07:30:00
1005740,厦门厦禾路源通中心分店,FALSE,厦门市,思明区,NA,厦禾路278号一层和268号二层201室,361000,24.459726,118.079185,22:30:00,07:00:00
1005748,天津大悦城第二咖啡店,FALSE,天津市,南开区,大悦城B1-48,南门外大街2号,300021,39.136699,117.180676,22:00:00,08:00:00
89196,南洋商业银行大厦店,FALSE,上海市,浦东新区,南洋商业银行大厦,世纪大道800号,200120,31.233055,121.514549,21:00:00,07:00:00
89200,北京天坛东路店,FALSE,北京市,东城区,迤北红桥市场一层,天坛东路46号,100101,39.886679,116.420171,22:00:00,08:00:00
89391,成都嘉信茂沙湾店,FALSE,成都市,金牛区,NA,二环路北一段10号,610000,30.693596,104.045979,22:00:00,07:30:00
